Order ID,Date,Customer ID,Product,Quantity,Unit Price,Shipping Address,Payment Method,Order Status,Tracking Number,Items In Cart,Coupon Code,Referral Source,Revenue,Year,Month Name,,
Ord200463,5/26/2023 0:00,C25276,Laptop,5,$662.78,214 Main St,Debit Card,Shipped,Trk14011732,9,Save10,Instagram,"$3,313.90",2023,May,,
Ord200472,1/6/2023 0:00,C60029,Chair,3,$508.12,796 Main St,Credit Card,Cancelled,Trk86461316,8,Freeship,Referral,"$1,524.36",2023,January,,
Ord200479,2/18/2023 0:00,C87011,Monitor,4,$25.29,943 Main St,Credit Card,Pending,Trk21429162,8,Unknown,Google,$101.16,2023,February,,
Ord200487,3/9/2023 0:00,C40136,Printer,3,$346.52,211 Main St,Credit Card,Pending,Trk92924852,3,Save10,Google,"$1,039.56",2023,March,,
Ord200489,9/5/2023 0:00,C11940,Tablet,3,$149.34,589 Main St,Gift Card,Cancelled,Trk85466461,7,Winter15,Email,$448.02,2023,September,,
Ord200494,7/19/2023 0:00,C64516,Laptop,3,$505.79,459 Main St,Debit Card,Pending,Trk63920573,3,Freeship,Referral,"$1,517.37",2023,July,,
Ord200498,7/12/2023 0:00,C73961,Tablet,4,$132.56,306 Main St,Cash,Returned,Trk32607173,8,Winter15,Instagram,$530.24,2023,July,,
Ord200502,5/20/2023 0:00,C69332,Monitor,3,$565.25,745 Main St,Debit Card,Returned,Trk65718848,7,Save10,Email,"$1,695.75",2023,May,,
Ord200505,6/11/2023 0:00,C36014,Printer,2,$434.97,558 Main St,Online,Shipped,Trk97246526,7,Unknown,Email,$869.94,2023,June,,
Ord200509,2/15/2023 0:00,C68937,Laptop,2,$425.03,560 Main St,Cash,Returned,Trk31908657,2,Winter15,Google,$850.06,2023,February,,
Ord200514,4/16/2023 0:00,C15629,Printer,3,$304.15,492 Main St,Gift Card,Shipped,Trk64926044,3,Winter15,Instagram,$912.45,2023,April,,
Ord200525,12/3/2023 0:00,C54499,Monitor,1,$668.48,160 Main St,Debit Card,Shipped,Trk18061555,1,Save10,Email,$668.48,2023,December,,
Ord200533,3/5/2023 0:00,C66349,Desk,1,$565.85,715 Main St,Gift Card,Returned,Trk63550793,1,Freeship,Facebook,$565.85,2023,March,,
Ord200541,8/7/2023 0:00,C69009,Printer,5,$456.06,879 Main St,Cash,Pending,Trk61295842,10,Unknown,Instagram,"$2,280.30",2023,August,,
Ord200545,12/19/2023 0:00,C74138,Monitor,2,$98.47,964 Main St,Cash,Returned,Trk74091695,3,Unknown,Instagram,$196.94,2023,December,,
Ord200552,9/30/2023 0:00,C21665,Chair,4,$425.18,560 Main St,Online,Returned,Trk29890761,8,Winter15,Facebook,"$1,700.72",2023,September,,
Ord200555,1/7/2023 0:00,C88933,Tablet,1,$92.04,333 Main St,Cash,Shipped,Trk89306964,2,Unknown,Facebook,$92.04,2023,January,,
Ord200556,1/28/2023 0:00,C30923,Laptop,1,$654.27,932 Main St,Gift Card,Pending,Trk82609328,2,Save10,Facebook,$654.27,2023,January,,
Ord200557,6/29/2023 0:00,C56969,Tablet,1,$56.20,130 Main St,Debit Card,Pending,Trk40719215,1,Winter15,Facebook,$56.20,2023,June,,
Ord200560,1/31/2023 0:00,C33634,Monitor,4,$588.85,524 Main St,Gift Card,Pending,Trk93168008,7,Unknown,Email,"$2,355.40",2023,January,,
Ord200561,1/31/2023 0:00,C96822,Printer,2,$494.78,198 Main St,Online,Shipped,Trk89180077,2,Unknown,Google,$989.56,2023,January,,
Ord200563,12/12/2023 0:00,C12039,Laptop,1,$132.68,844 Main St,Debit Card,Returned,Trk68645763,1,Save10,Referral,$132.68,2023,December,,
Ord200565,5/14/2023 0:00,C62042,Tablet,5,$307.98,214 Main St,Online,Pending,Trk42605492,10,Unknown,Facebook,"$1,539.90",2023,May,,
Ord200573,1/25/2023 0:00,C13205,Chair,5,$421.42,522 Main St,Debit Card,Cancelled,Trk30686578,7,Unknown,Instagram,"$2,107.10",2023,January,,
Ord200575,6/7/2023 0:00,C74005,Chair,5,$448.15,528 Main St,Gift Card,Returned,Trk61640534,7,Save10,Google,"$2,240.75",2023,June,,
Ord200577,1/22/2023 0:00,C77046,Tablet,4,$185.41,967 Main St,Online,Returned,Trk44401497,9,Winter15,Google,$741.64,2023,January,,
Ord200585,8/20/2023 0:00,C91486,Tablet,4,$67.08,907 Main St,Cash,Returned,Trk79617136,8,Winter15,Google,$268.32,2023,August,,
Ord200587,6/12/2023 0:00,C18820,Monitor,5,$514.60,347 Main St,Gift Card,Delivered,Trk91547425,10,Freeship,Instagram,"$2,573.00",2023,June,,
Ord200596,6/12/2023 0:00,C91805,Desk,3,$606.41,653 Main St,Debit Card,Returned,Trk34504030,7,Freeship,Facebook,"$1,819.23",2023,June,,
Ord200600,5/26/2023 0:00,C87051,Printer,1,$72.31,460 Main St,Gift Card,Cancelled,Trk82056333,1,Freeship,Facebook,$72.31,2023,May,,
Ord200601,10/2/2023 0:00,C12479,Monitor,5,$24.82,529 Main St,Credit Card,Shipped,Trk73935314,10,Unknown,Referral,$124.10,2023,October,,
Ord200611,4/21/2023 0:00,C36688,Desk,1,$305.17,700 Main St,Gift Card,Returned,Trk35720426,3,Winter15,Referral,$305.17,2023,April,,
Ord200612,6/2/2023 0:00,C51811,Chair,3,$445.12,339 Main St,Gift Card,Cancelled,Trk82377939,8,Unknown,Google,"$1,335.36",2023,June,,
Ord200621,10/22/2023 0:00,C37455,Phone,5,$476.01,146 Main St,Credit Card,Delivered,Trk82685594,7,Winter15,Google,"$2,380.05",2023,October,,
Ord200625,9/24/2023 0:00,C22123,Tablet,1,$672.89,519 Main St,Credit Card,Pending,Trk43250279,1,Winter15,Email,$672.89,2023,September,,
Ord200628,3/26/2023 0:00,C18717,Printer,5,$558.63,861 Main St,Cash,Pending,Trk58568806,8,Freeship,Referral,"$2,793.15",2023,March,,
Ord200629,7/7/2023 0:00,C50137,Phone,3,$19.73,840 Main St,Online,Pending,Trk91836131,3,Unknown,Referral,$59.19,2023,July,,
Ord200630,6/23/2023 0:00,C51481,Monitor,5,$248.84,140 Main St,Debit Card,Cancelled,Trk33437701,10,Unknown,Instagram,"$1,244.20",2023,June,,
Ord200632,5/2/2023 0:00,C67260,Laptop,5,$678.16,463 Main St,Gift Card,Delivered,Trk38229104,7,Winter15,Facebook,"$3,390.80",2023,May,,
Ord200636,10/5/2023 0:00,C60384,Laptop,4,$371.07,336 Main St,Cash,Cancelled,Trk92080037,7,Winter15,Facebook,"$1,484.28",2023,October,,
Ord200638,10/15/2023 0:00,C66840,Tablet,4,$578.27,547 Main St,Online,Delivered,Trk76929637,9,Winter15,Email,"$2,313.08",2023,October,,
Ord200644,11/15/2023 0:00,C86524,Chair,2,$366.23,961 Main St,Cash,Shipped,Trk62490506,2,Winter15,Email,$732.46,2023,November,,
Ord200649,12/23/2023 0:00,C45899,Monitor,2,$642.98,153 Main St,Debit Card,Returned,Trk32932093,7,Freeship,Email,"$1,285.96",2023,December,,
Ord200650,5/18/2023 0:00,C74499,Desk,2,$372.23,518 Main St,Gift Card,Delivered,Trk93767278,7,Save10,Email,$744.46,2023,May,,
Ord200654,6/12/2023 0:00,C62661,Tablet,3,$382.37,863 Main St,Debit Card,Returned,Trk25748100,8,Unknown,Instagram,"$1,147.11",2023,June,,
Ord200662,1/28/2023 0:00,C98332,Laptop,3,$438.89,985 Main St,Cash,Returned,Trk85744797,3,Unknown,Facebook,"$1,316.67",2023,January,,
Ord200671,6/15/2023 0:00,C49282,Chair,5,$50.74,737 Main St,Gift Card,Cancelled,Trk88653901,7,Winter15,Google,$253.70,2023,June,,
Ord200672,5/9/2023 0:00,C14017,Phone,2,$624.16,984 Main St,Debit Card,Shipped,Trk71009446,2,Save10,Instagram,"$1,248.32",2023,May,,
Ord200673,2/21/2023 0:00,C46504,Tablet,2,$372.92,131 Main St,Credit Card,Delivered,Trk95024356,7,Save10,Email,$745.84,2023,February,,
Ord200680,8/27/2023 0:00,C16702,Monitor,3,$463.39,694 Main St,Credit Card,Returned,Trk16953491,3,Unknown,Facebook,"$1,390.17",2023,August,,
Ord200689,8/29/2023 0:00,C13186,Tablet,2,$444.84,787 Main St,Online,Shipped,Trk56967415,7,Unknown,Facebook,$889.68,2023,August,,
Ord200694,10/2/2023 0:00,C92049,Printer,4,$666.52,619 Main St,Cash,Shipped,Trk32287092,8,Freeship,Email,"$2,666.08",2023,October,,
Ord200696,7/2/2023 0:00,C22429,Chair,4,$151.20,965 Main St,Gift Card,Pending,Trk38572927,9,Winter15,Facebook,$604.80,2023,July,,
Ord200698,1/4/2023 0:00,C44366,Laptop,2,$388.22,169 Main St,Cash,Delivered,Trk48658394,2,Winter15,Instagram,$776.44,2023,January,,
Ord200699,11/13/2023 0:00,C36813,Laptop,3,$614.15,897 Main St,Gift Card,Cancelled,Trk84088900,3,Unknown,Facebook,"$1,842.45",2023,November,,
Ord200703,3/22/2023 0:00,C89336,Desk,1,$92.79,799 Main St,Cash,Pending,Trk47665103,3,Winter15,Email,$92.79,2023,March,,
Ord200704,6/3/2023 0:00,C96034,Desk,4,$30.27,819 Main St,Online,Delivered,Trk87261034,9,Freeship,Google,$121.08,2023,June,,
Ord200714,4/21/2023 0:00,C84888,Laptop,1,$51.73,278 Main St,Debit Card,Pending,Trk23612847,1,Freeship,Facebook,$51.73,2023,April,,
Ord200718,4/8/2023 0:00,C16790,Laptop,4,$64.74,718 Main St,Gift Card,Cancelled,Trk91791367,8,Save10,Google,$258.96,2023,April,,
Ord200720,9/21/2023 0:00,C12740,Desk,5,$128.95,305 Main St,Cash,Pending,Trk98506513,10,Freeship,Instagram,$644.75,2023,September,,
Ord200723,12/9/2023 0:00,C14455,Desk,3,$54.95,385 Main St,Cash,Returned,Trk50933724,8,Save10,Referral,$164.85,2023,December,,
Ord200733,12/4/2023 0:00,C90757,Tablet,4,$494.84,694 Main St,Cash,Returned,Trk87991608,8,Save10,Email,"$1,979.36",2023,December,,
Ord200745,3/2/2023 0:00,C73813,Printer,4,$111.30,364 Main St,Debit Card,Pending,Trk89906749,7,Freeship,Email,$445.20,2023,March,,
Ord200750,1/14/2023 0:00,C14737,Tablet,4,$145.41,637 Main St,Credit Card,Returned,Trk10295115,7,Freeship,Email,$581.64,2023,January,,
Ord200751,1/24/2023 0:00,C35168,Tablet,2,$599.86,455 Main St,Gift Card,Pending,Trk76960854,7,Freeship,Facebook,"$1,199.72",2023,January,,
Ord200758,3/26/2023 0:00,C69021,Tablet,3,$624.84,917 Main St,Credit Card,Cancelled,Trk57148510,8,Winter15,Facebook,"$1,874.52",2023,March,,
Ord200759,7/24/2023 0:00,C96283,Desk,3,$308.01,366 Main St,Cash,Pending,Trk91784124,3,Freeship,Facebook,$924.03,2023,July,,
Ord200761,6/2/2023 0:00,C37235,Desk,4,$37.76,217 Main St,Debit Card,Delivered,Trk67789367,7,Unknown,Google,$151.04,2023,June,,
Ord200766,1/22/2023 0:00,C91454,Printer,2,$278.88,494 Main St,Debit Card,Pending,Trk99985340,3,Freeship,Referral,$557.76,2023,January,,
Ord200768,9/4/2023 0:00,C35987,Tablet,5,$653.46,165 Main St,Cash,Cancelled,Trk28918815,9,Winter15,Email,"$3,267.30",2023,September,,
Ord200778,4/28/2023 0:00,C85059,Laptop,4,$246.85,316 Main St,Credit Card,Shipped,Trk56503740,8,Winter15,Google,$987.40,2023,April,,
Ord200779,12/1/2023 0:00,C18076,Phone,3,$588.74,751 Main St,Debit Card,Pending,Trk26661705,8,Freeship,Email,"$1,766.22",2023,December,,
Ord200785,7/29/2023 0:00,C45862,Chair,1,$176.10,342 Main St,Credit Card,Pending,Trk53089983,1,Save10,Instagram,$176.10,2023,July,,
Ord200786,8/23/2023 0:00,C39130,Chair,5,$45.31,774 Main St,Online,Cancelled,Trk99583414,8,Unknown,Referral,$226.55,2023,August,,
Ord200789,8/17/2023 0:00,C57276,Tablet,5,$691.28,183 Main St,Online,Delivered,Trk75899752,10,Save10,Email,"$3,456.40",2023,August,,
Ord200794,3/9/2023 0:00,C76653,Printer,4,$384.85,988 Main St,Online,Delivered,Trk77052196,9,Freeship,Instagram,"$1,539.40",2023,March,,
Ord200797,2/27/2023 0:00,C36825,Laptop,2,$438.76,426 Main St,Debit Card,Returned,Trk72557318,2,Unknown,Facebook,$877.52,2023,February,,
Ord200801,5/3/2023 0:00,C97593,Printer,4,$595.62,738 Main St,Debit Card,Pending,Trk58443593,8,Freeship,Facebook,"$2,382.48",2023,May,,
Ord200806,9/1/2023 0:00,C55819,Chair,5,$253.75,740 Main St,Online,Pending,Trk13775054,9,Winter15,Instagram,"$1,268.75",2023,September,,
Ord200811,11/5/2023 0:00,C24769,Laptop,2,$28.55,864 Main St,Gift Card,Shipped,Trk44538305,7,Save10,Email,$57.10,2023,November,,
Ord200817,10/5/2023 0:00,C87994,Chair,4,$598.19,430 Main St,Credit Card,Delivered,Trk98883971,7,Winter15,Email,"$2,392.76",2023,October,,
Ord200818,3/2/2023 0:00,C25580,Phone,4,$390.84,860 Main St,Credit Card,Cancelled,Trk58781638,9,Winter15,Referral,"$1,563.36",2023,March,,
Ord200824,8/29/2023 0:00,C18826,Monitor,3,$481.10,664 Main St,Credit Card,Returned,Trk12530495,3,Freeship,Facebook,"$1,443.30",2023,August,,
Ord200836,2/2/2023 0:00,C31810,Phone,1,$178.44,328 Main St,Credit Card,Cancelled,Trk58725886,2,Freeship,Google,$178.44,2023,February,,
Ord200855,5/25/2023 0:00,C41331,Monitor,5,$240.61,785 Main St,Credit Card,Shipped,Trk94198179,10,Freeship,Email,"$1,203.05",2023,May,,
Ord200858,8/20/2023 0:00,C22167,Tablet,5,$435.66,891 Main St,Online,Pending,Trk70269748,9,Unknown,Facebook,"$2,178.30",2023,August,,
Ord200861,3/19/2023 0:00,C93276,Desk,5,$330.45,230 Main St,Gift Card,Shipped,Trk44165913,10,Freeship,Google,"$1,652.25",2023,March,,
Ord200865,4/30/2023 0:00,C72241,Monitor,4,$677.37,156 Main St,Cash,Pending,Trk76270481,8,Save10,Google,"$2,709.48",2023,April,,
Ord200872,7/10/2023 0:00,C59169,Chair,4,$629.34,172 Main St,Cash,Shipped,Trk90883858,7,Unknown,Email,"$2,517.36",2023,July,,
Ord200874,10/31/2023 0:00,C92180,Chair,2,$488.90,632 Main St,Cash,Delivered,Trk93315929,7,Freeship,Facebook,$977.80,2023,October,,
Ord200886,10/25/2023 0:00,C29620,Phone,1,$460.13,792 Main St,Credit Card,Returned,Trk22046456,1,Unknown,Google,$460.13,2023,October,,
Ord200891,11/11/2023 0:00,C36534,Monitor,3,$654.54,918 Main St,Cash,Returned,Trk38952138,7,Save10,Referral,"$1,963.62",2023,November,,
Ord200894,5/23/2023 0:00,C90852,Tablet,3,$575.01,852 Main St,Online,Cancelled,Trk37551831,8,Winter15,Instagram,"$1,725.03",2023,May,,
Ord200903,5/17/2023 0:00,C80868,Monitor,3,$473.49,205 Main St,Credit Card,Pending,Trk56186636,7,Unknown,Email,"$1,420.47",2023,May,,
Ord200913,2/16/2023 0:00,C45599,Printer,5,$475.95,505 Main St,Credit Card,Returned,Trk62277685,8,Winter15,Facebook,"$2,379.75",2023,February,,
Ord200921,7/24/2023 0:00,C90573,Tablet,1,$438.93,144 Main St,Gift Card,Cancelled,Trk90075720,3,Save10,Referral,$438.93,2023,July,,
Ord200923,2/11/2023 0:00,C91582,Printer,3,$649.93,836 Main St,Credit Card,Pending,Trk99938245,7,Winter15,Facebook,"$1,949.79",2023,February,,
Ord200927,2/14/2023 0:00,C35566,Laptop,4,$64.69,638 Main St,Debit Card,Shipped,Trk10003020,7,Winter15,Google,$258.76,2023,February,,
Ord200932,3/26/2023 0:00,C26118,Laptop,2,$72.39,168 Main St,Online,Delivered,Trk15334251,7,Winter15,Instagram,$144.78,2023,March,,
Ord200933,1/26/2023 0:00,C59685,Monitor,2,$394.16,255 Main St,Online,Shipped,Trk43718093,2,Unknown,Referral,$788.32,2023,January,,
Ord200935,11/24/2023 0:00,C39593,Phone,3,$692.71,398 Main St,Credit Card,Delivered,Trk62405253,3,Freeship,Instagram,"$2,078.13",2023,November,,
Ord200941,7/17/2023 0:00,C91155,Printer,5,$111.70,599 Main St,Credit Card,Cancelled,Trk82162952,9,Freeship,Email,$558.50,2023,July,,
Ord200942,9/29/2023 0:00,C17591,Tablet,1,$479.76,882 Main St,Credit Card,Pending,Trk56070470,1,Unknown,Email,$479.76,2023,September,,
Ord200945,8/20/2023 0:00,C79722,Tablet,5,$276.44,619 Main St,Gift Card,Shipped,Trk29976438,10,Freeship,Referral,"$1,382.20",2023,August,,
Ord200947,9/7/2023 0:00,C85520,Phone,4,$465.66,119 Main St,Online,Returned,Trk65994177,9,Freeship,Email,"$1,862.64",2023,September,,
Ord200949,11/9/2023 0:00,C55778,Desk,5,$110.38,319 Main St,Cash,Pending,Trk93797108,10,Unknown,Referral,$551.90,2023,November,,
Ord200953,2/6/2023 0:00,C43721,Phone,1,$131.61,971 Main St,Cash,Shipped,Trk89392104,2,Freeship,Facebook,$131.61,2023,February,,
Ord200955,1/23/2023 0:00,C82068,Chair,1,$408.13,164 Main St,Gift Card,Shipped,Trk25779180,3,Winter15,Instagram,$408.13,2023,January,,
Ord200957,1/12/2023 0:00,C73575,Monitor,5,$643.89,851 Main St,Cash,Returned,Trk23387612,8,Winter15,Facebook,"$3,219.45",2023,January,,
Ord200958,5/13/2023 0:00,C82685,Desk,3,$158.66,537 Main St,Gift Card,Delivered,Trk70184320,7,Winter15,Email,$475.98,2023,May,,
Ord200960,12/11/2023 0:00,C87687,Laptop,3,$379.07,312 Main St,Gift Card,Pending,Trk60383805,3,Winter15,Google,"$1,137.21",2023,December,,
Ord200964,8/20/2023 0:00,C18583,Phone,5,$364.42,778 Main St,Credit Card,Cancelled,Trk43084595,10,Save10,Referral,"$1,822.10",2023,August,,
Ord200977,1/28/2023 0:00,C85841,Chair,4,$649.47,608 Main St,Cash,Pending,Trk99820544,8,Save10,Google,"$2,597.88",2023,January,,
Ord200979,5/31/2023 0:00,C75018,Monitor,3,$669.06,299 Main St,Cash,Delivered,Trk51794806,7,Save10,Facebook,"$2,007.18",2023,May,,
Ord200980,10/14/2023 0:00,C84320,Chair,3,$69.65,107 Main St,Cash,Delivered,Trk81093218,7,Winter15,Instagram,$208.95,2023,October,,
Ord200981,11/26/2023 0:00,C12609,Phone,4,$136.83,490 Main St,Debit Card,Pending,Trk56379337,8,Save10,Email,$547.32,2023,November,,
Ord200990,11/19/2023 0:00,C52313,Phone,2,$418.26,913 Main St,Debit Card,Pending,Trk67368559,2,Save10,Google,$836.52,2023,November,,
Ord201000,6/21/2023 0:00,C90132,Printer,5,$260.93,582 Main St,Online,Delivered,Trk52664903,9,Save10,Email,"$1,304.65",2023,June,,
Ord201003,1/11/2023 0:00,C84700,Printer,5,$319.97,582 Main St,Cash,Shipped,Trk14706969,7,Save10,Google,"$1,599.85",2023,January,,
Ord201008,1/13/2023 0:00,C62557,Monitor,3,$410.88,257 Main St,Cash,Delivered,Trk12742366,8,Freeship,Instagram,"$1,232.64",2023,January,,
Ord201009,9/2/2023 0:00,C54494,Tablet,2,$176.46,696 Main St,Credit Card,Delivered,Trk95958645,2,Freeship,Email,$352.92,2023,September,,
Ord201016,12/29/2023 0:00,C20257,Tablet,5,$268.78,669 Main St,Debit Card,Delivered,Trk62135578,7,Winter15,Email,"$1,343.90",2023,December,,
Ord201018,7/8/2023 0:00,C77499,Laptop,3,$182.48,209 Main St,Cash,Delivered,Trk20703086,3,Unknown,Instagram,$547.44,2023,July,,
Ord201026,5/1/2023 0:00,C55454,Monitor,1,$677.48,807 Main St,Online,Delivered,Trk13281370,1,Winter15,Facebook,$677.48,2023,May,,
Ord201031,2/28/2023 0:00,C59183,Phone,5,$664.51,136 Main St,Debit Card,Pending,Trk18129706,8,Save10,Email,"$3,322.55",2023,February,,
Ord201037,12/13/2023 0:00,C32347,Printer,1,$249.81,408 Main St,Cash,Pending,Trk54073964,1,Save10,Google,$249.81,2023,December,,
Ord201041,2/11/2023 0:00,C21167,Monitor,4,$558.90,948 Main St,Gift Card,Shipped,Trk97737564,9,Winter15,Google,"$2,235.60",2023,February,,
Ord201050,8/20/2023 0:00,C70659,Laptop,5,$69.70,722 Main St,Online,Returned,Trk49663597,9,Unknown,Instagram,$348.50,2023,August,,
Ord201052,9/11/2023 0:00,C12301,Tablet,1,$531.74,493 Main St,Online,Shipped,Trk25145796,1,Winter15,Google,$531.74,2023,September,,
Ord201054,11/29/2023 0:00,C42949,Printer,1,$660.66,447 Main St,Debit Card,Delivered,Trk46415143,3,Winter15,Instagram,$660.66,2023,November,,
Ord201055,10/23/2023 0:00,C10787,Monitor,4,$274.82,932 Main St,Debit Card,Delivered,Trk91512567,9,Winter15,Email,"$1,099.28",2023,October,,
Ord201058,9/8/2023 0:00,C32943,Desk,2,$412.14,127 Main St,Credit Card,Returned,Trk26949106,2,Freeship,Instagram,$824.28,2023,September,,
Ord201065,10/30/2023 0:00,C47778,Printer,5,$666.80,488 Main St,Debit Card,Delivered,Trk79504329,7,Save10,Referral,"$3,334.00",2023,October,,
Ord201067,6/6/2023 0:00,C78959,Phone,2,$316.20,384 Main St,Online,Returned,Trk37426359,2,Unknown,Instagram,$632.40,2023,June,,
Ord201069,2/25/2023 0:00,C70506,Monitor,1,$454.23,255 Main St,Gift Card,Returned,Trk12518384,3,Unknown,Facebook,$454.23,2023,February,,
Ord201080,1/20/2023 0:00,C70613,Laptop,5,$464.74,438 Main St,Gift Card,Delivered,Trk33140293,7,Unknown,Referral,"$2,323.70",2023,January,,
Ord201084,1/8/2023 0:00,C45175,Phone,1,$70.82,128 Main St,Gift Card,Pending,Trk41792296,1,Winter15,Instagram,$70.82,2023,January,,
Ord201085,5/21/2023 0:00,C28049,Printer,2,$646.69,404 Main St,Debit Card,Shipped,Trk91426444,7,Winter15,Instagram,"$1,293.38",2023,May,,
Ord201093,6/9/2023 0:00,C86773,Phone,4,$197.36,557 Main St,Gift Card,Returned,Trk22612240,9,Freeship,Instagram,$789.44,2023,June,,
Ord201098,6/17/2023 0:00,C91103,Monitor,4,$255.86,155 Main St,Credit Card,Delivered,Trk91653000,7,Unknown,Email,"$1,023.44",2023,June,,
Ord201111,5/6/2023 0:00,C24047,Monitor,4,$234.45,362 Main St,Online,Cancelled,Trk91338580,9,Freeship,Instagram,$937.80,2023,May,,
Ord201112,10/13/2023 0:00,C76929,Desk,1,$356.81,563 Main St,Online,Delivered,Trk80694400,1,Winter15,Instagram,$356.81,2023,October,,
Ord201113,3/19/2023 0:00,C52914,Desk,4,$209.99,168 Main St,Cash,Delivered,Trk80819053,8,Unknown,Google,$839.96,2023,March,,
Ord201114,3/16/2023 0:00,C55164,Tablet,3,$659.88,609 Main St,Gift Card,Cancelled,Trk79610967,3,Unknown,Google,"$1,979.64",2023,March,,
Ord201116,10/14/2023 0:00,C69149,Printer,2,$531.49,562 Main St,Credit Card,Delivered,Trk61265132,7,Winter15,Facebook,"$1,062.98",2023,October,,
Ord201121,5/28/2023 0:00,C98354,Phone,3,$50.34,393 Main St,Gift Card,Returned,Trk43070888,3,Freeship,Instagram,$151.02,2023,May,,
Ord201122,6/7/2023 0:00,C38840,Monitor,5,$678.19,766 Main St,Online,Returned,Trk32496970,8,Unknown,Facebook,"$3,390.95",2023,June,,
Ord201129,6/11/2023 0:00,C43911,Chair,4,$418.71,239 Main St,Cash,Pending,Trk37495481,8,Freeship,Instagram,"$1,674.84",2023,June,,
Ord201135,12/28/2023 0:00,C11473,Printer,2,$73.41,562 Main St,Online,Shipped,Trk97793275,2,Save10,Google,$146.82,2023,December,,
Ord201144,2/16/2023 0:00,C88463,Desk,5,$507.94,292 Main St,Online,Cancelled,Trk88749996,9,Unknown,Facebook,"$2,539.70",2023,February,,
Ord201150,2/20/2023 0:00,C17921,Desk,4,$302.65,119 Main St,Credit Card,Cancelled,Trk79291524,8,Save10,Referral,"$1,210.60",2023,February,,
Ord201152,11/9/2023 0:00,C25162,Tablet,2,$344.18,533 Main St,Credit Card,Shipped,Trk42183078,7,Unknown,Referral,$688.36,2023,November,,
Ord201156,7/19/2023 0:00,C20512,Laptop,4,$690.78,980 Main St,Credit Card,Shipped,Trk98234737,9,Unknown,Referral,"$2,763.12",2023,July,,
Ord201165,7/14/2023 0:00,C36992,Chair,3,$223.79,617 Main St,Debit Card,Pending,Trk63460217,3,Unknown,Google,$671.37,2023,July,,
Ord201170,8/3/2023 0:00,C94257,Printer,2,$697.19,762 Main St,Cash,Returned,Trk40220743,7,Freeship,Email,"$1,394.38",2023,August,,
Ord201171,8/28/2023 0:00,C39911,Phone,4,$518.40,699 Main St,Credit Card,Delivered,Trk80431998,7,Save10,Facebook,"$2,073.60",2023,August,,
Ord201176,8/13/2023 0:00,C39260,Tablet,2,$213.83,374 Main St,Debit Card,Cancelled,Trk55587314,2,Winter15,Email,$427.66,2023,August,,
Ord201177,4/27/2023 0:00,C23917,Printer,1,$127.55,433 Main St,Cash,Shipped,Trk44434536,3,Save10,Referral,$127.55,2023,April,,
Ord201180,10/31/2023 0:00,C42235,Chair,4,$298.36,722 Main St,Debit Card,Pending,Trk49379882,8,Freeship,Google,"$1,193.44",2023,October,,
Ord201181,7/27/2023 0:00,C70246,Desk,3,$158.74,293 Main St,Online,Pending,Trk45708320,7,Freeship,Instagram,$476.22,2023,July,,
Ord201197,7/13/2023 0:00,C79674,Tablet,2,$436.84,275 Main St,Online,Delivered,Trk88039356,2,Freeship,Instagram,$873.68,2023,July,,
Ord200011,2/17/2024 0:00,C93861,Monitor,3,$49.14,831 Main St,Online,Returned,Trk48234646,7,Save10,Email,$147.42,2024,February,,
Ord200029,9/20/2024 0:00,C33260,Desk,3,$423.53,930 Main St,Credit Card,Delivered,Trk59744090,6,Save10,Referral,"$1,270.59",2024,September,,
Ord200085,9/9/2024 0:00,C14553,Tablet,3,$146.73,768 Main St,Cash,Delivered,Trk93538334,8,Freeship,Email,$440.19,2024,September,,
Ord200087,10/10/2024 0:00,C91245,Tablet,3,$225.11,915 Main St,Cash,Shipped,Trk46976391,4,Save10,Facebook,$675.33,2024,October,,
Ord200105,10/24/2024 0:00,C72290,Printer,3,$185.40,810 Main St,Gift Card,Cancelled,Trk68792129,7,Unknown,Facebook,$556.20,2024,October,,
Ord200145,3/2/2024 0:00,C85929,Printer,3,$146.91,798 Main St,Credit Card,Delivered,Trk29318610,6,Freeship,Google,$440.73,2024,March,,
Ord200173,3/24/2024 0:00,C95901,Phone,3,$664.46,806 Main St,Online,Delivered,Trk56989066,4,Freeship,Google,"$1,993.38",2024,March,,
Ord200179,11/24/2024 0:00,C27401,Laptop,3,$539.91,500 Main St,Credit Card,Delivered,Trk14332053,8,Unknown,Email,"$1,619.73",2024,November,,
Ord200190,8/31/2024 0:00,C35483,Printer,3,$223.70,725 Main St,Cash,Returned,Trk79638203,3,Save10,Email,$671.10,2024,August,,
Ord200195,4/22/2024 0:00,C63619,Chair,3,$619.21,801 Main St,Debit Card,Cancelled,Trk65385674,6,Unknown,Email,"$1,857.63",2024,April,,
Ord200210,12/5/2024 0:00,C93821,Chair,3,$358.48,513 Main St,Gift Card,Delivered,Trk10658539,7,Freeship,Facebook,"$1,075.44",2024,December,,
Ord200225,3/13/2024 0:00,C99879,Phone,3,$273.96,692 Main St,Debit Card,Returned,Trk50246700,8,Save10,Google,$821.88,2024,March,,
Ord200233,8/24/2024 0:00,C30168,Phone,3,$311.33,146 Main St,Cash,Cancelled,Trk73699939,3,Winter15,Instagram,$933.99,2024,August,,
Ord200237,3/14/2024 0:00,C88645,Monitor,3,$583.72,783 Main St,Credit Card,Shipped,Trk74097570,5,Freeship,Facebook,"$1,751.16",2024,March,,
